Date,Day,Parking,Total,Occupied,Available
27-03-2021 09:00,Saturday,New York,50,44,6
28-03-2021 07:15,Sunday,New York,50,50,0
28-03-2021 07:30,Sunday,New York,50,48,2
28-03-2021 07:45,Sunday,New York,50,41,9
28-03-2021 08:00,Sunday,New York,50,41,9
28-03-2021 08:15,Sunday,New York,50,49,1
28-03-2021 08:30,Sunday,New York,50,40,10
28-03-2021 08:45,Sunday,New York,50,46,4
28-03-2021 09:00,Sunday,New York,50,43,7
29-03-2021 07:15,Monday,New York,50,36,14
29-03-2021 07:30,Monday,New York,50,39,11
29-03-2021 07:45,Monday,New York,50,39,11
29-03-2021 08:00,Monday,New York,50,35,15
29-03-2021 08:15,Monday,New York,50,44,6
29-03-2021 08:30,Monday,New York,50,38,12
29-03-2021 08:45,Monday,New York,50,43,7
29-03-2021 09:00,Monday,New York,50,44,6
30-03-2021 07:15,Tuesday,New York,50,40,10
30-03-2021 07:30,Tuesday,New York,50,46,4
30-03-2021 07:45,Tuesday,New York,50,39,11
30-03-2021 08:00,Tuesday,New York,50,46,4
30-03-2021 08:15,Tuesday,New York,50,41,9
30-03-2021 08:30,Tuesday,New York,50,49,1
30-03-2021 08:45,Tuesday,New York,50,40,10
30-03-2021 09:00,Tuesday,New York,50,38,12
31-03-2021 07:15,Wednesday,New York,50,43,7
31-03-2021 07:30,Wednesday,New York,50,42,8
31-03-2021 07:45,Wednesday,New York,50,43,7
31-03-2021 08:00,Wednesday,New York,50,35,15
31-03-2021 08:15,Wednesday,New York,50,37,13
31-03-2021 08:30,Wednesday,New York,50,36,14
31-03-2021 08:45,Wednesday,New York,50,50,0
31-03-2021 09:00,Wednesday,New York,50,42,8
01-04-2021 7:15,Thursday,New York,50,36,14
01-04-2021 7:30,Thursday,New York,50,43,7
01-04-2021 7:45,Thursday,New York,50,50,0
01-04-2021 8:00,Thursday,New York,50,35,15
01-04-2021 8:15,Thursday,New York,50,38,12
01-04-2021 8:30,Thursday,New York,50,42,8
01-04-2021 8:45,Thursday,New York,50,38,12
01-04-2021 9:00,Thursday,New York,50,48,2
02-04-2021 7:15,Friday,New York,50,48,2
02-04-2021 7:30,Friday,New York,50,48,2
02-04-2021 7:45,Friday,New York,50,36,14
02-04-2021 8:00,Friday,New York,50,38,12
02-04-2021 8:15,Friday,New York,50,47,3
02-04-2021 8:30,Friday,New York,50,45,5
02-04-2021 8:45,Friday,New York,50,40,10
02-04-2021 9:00,Friday,New York,50,36,14
03-04-2021 7:15,Saturday,New York,50,48,2
03-04-2021 7:30,Saturday,New York,50,43,7
03-04-2021 7:45,Saturday,New York,50,42,8
03-04-2021 8:00,Saturday,New York,50,43,7
03-04-2021 8:15,Saturday,New York,50,37,13
03-04-2021 8:30,Saturday,New York,50,44,6
03-04-2021 8:45,Saturday,New York,50,45,5
03-04-2021 9:00,Saturday,New York,50,42,8
04-04-2021 7:15,Sunday,New York,50,41,9
04-04-2021 7:30,Sunday,New York,50,39,11
04-04-2021 7:45,Sunday,New York,50,37,13
04-04-2021 8:00,Sunday,New York,50,48,2
04-04-2021 8:15,Sunday,New York,50,48,2
04-04-2021 8:30,Sunday,New York,50,44,6
04-04-2021 8:45,Sunday,New York,50,38,12
04-04-2021 9:00,Sunday,New York,50,48,2
05-04-2021 7:15,Monday,New York,50,47,3
05-04-2021 7:30,Monday,New York,50,46,4
05-04-2021 7:45,Monday,New York,50,47,3
05-04-2021 8:00,Monday,New York,50,38,12
05-04-2021 8:15,Monday,New York,50,43,7
05-04-2021 8:30,Monday,New York,50,44,6
05-04-2021 8:45,Monday,New York,50,47,3
05-04-2021 9:00,Monday,New York,50,42,8
06-04-2021 7:15,Tuesday,New York,50,46,4
06-04-2021 7:30,Tuesday,New York,50,47,3
06-04-2021 7:45,Tuesday,New York,50,48,2
06-04-2021 8:00,Tuesday,New York,50,35,15
06-04-2021 8:15,Tuesday,New York,50,46,4
06-04-2021 8:30,Tuesday,New York,50,35,15
06-04-2021 8:45,Tuesday,New York,50,43,7
06-04-2021 9:00,Tuesday,New York,50,48,2
07-04-2021 7:15,Wednesday,New York,50,46,4
07-04-2021 7:30,Wednesday,New York,50,39,11
07-04-2021 7:45,Wednesday,New York,50,44,6
07-04-2021 8:00,Wednesday,New York,50,42,8
07-04-2021 8:15,Wednesday,New York,50,46,4
07-04-2021 8:30,Wednesday,New York,50,46,4
07-04-2021 8:45,Wednesday,New York,50,40,10
07-04-2021 9:00,Wednesday,New York,50,46,4
08-04-2021 7:15,Thursday,New York,50,41,9
08-04-2021 7:30,Thursday,New York,50,38,12
08-04-2021 7:45,Thursday,New York,50,37,13
08-04-2021 8:00,Thursday,New York,50,39,11
08-04-2021 8:15,Thursday,New York,50,47,3
08-04-2021 8:30,Thursday,New York,50,50,0
08-04-2021 8:45,Thursday,New York,50,50,0
08-04-2021 9:00,Thursday,New York,50,42,8
09-04-2021 7:15,Friday,New York,50,45,5
09-04-2021 7:30,Friday,New York,50,43,7
09-04-2021 7:45,Friday,New York,50,46,4
09-04-2021 8:00,Friday,New York,50,40,10
09-04-2021 8:15,Friday,New York,50,50,0
09-04-2021 8:30,Friday,New York,50,41,9
09-04-2021 8:45,Friday,New York,50,49,1
09-04-2021 9:00,Friday,New York,50,39,11
10-04-2021 7:15,Saturday,New York,50,39,11
10-04-2021 7:30,Saturday,New York,50,36,14
10-04-2021 7:45,Saturday,New York,50,41,9
10-04-2021 8:00,Saturday,New York,50,47,3
10-04-2021 8:15,Saturday,New York,50,47,3
10-04-2021 8:30,Saturday,New York,50,43,7
10-04-2021 8:45,Saturday,New York,50,42,8
10-04-2021 9:00,Saturday,New York,50,38,12
11-04-2021 7:15,Sunday,New York,50,38,12
11-04-2021 7:30,Sunday,New York,50,39,11
11-04-2021 7:45,Sunday,New York,50,50,0
11-04-2021 8:00,Sunday,New York,50,43,7
11-04-2021 8:15,Sunday,New York,50,45,5
11-04-2021 8:30,Sunday,New York,50,40,10
11-04-2021 8:45,Sunday,New York,50,39,11
11-04-2021 9:00,Sunday,New York,50,39,11
12-04-2021 7:15,Monday,New York,50,48,2
12-04-2021 7:30,Monday,New York,50,48,2
12-04-2021 7:45,Monday,New York,50,36,14
12-04-2021 8:00,Monday,New York,50,47,3
12-04-2021 8:15,Monday,New York,50,49,1
12-04-2021 8:30,Monday,New York,50,39,11
12-04-2021 8:45,Monday,New York,50,42,8
12-04-2021 9:00,Monday,New York,50,37,13
13-04-2021 07:15,Tuesday,New York,50,39,11
13-04-2021 07:30,Tuesday,New York,50,44,6
13-04-2021 07:45,Tuesday,New York,50,38,12
13-04-2021 08:00,Tuesday,New York,50,40,10
13-04-2021 08:15,Tuesday,New York,50,44,6
13-04-2021 08:30,Tuesday,New York,50,46,4
13-04-2021 08:45,Tuesday,New York,50,43,7
13-04-2021 09:00,Tuesday,New York,50,38,12
14-04-2021 07:15,Wednesday,New York,50,48,2
14-04-2021 07:30,Wednesday,New York,50,37,13
14-04-2021 07:45,Wednesday,New York,50,47,3
14-04-2021 08:00,Wednesday,New York,50,42,8
14-04-2021 08:15,Wednesday,New York,50,38,12
14-04-2021 08:30,Wednesday,New York,50,50,0
14-04-2021 08:45,Wednesday,New York,50,48,2
14-04-2021 09:00,Wednesday,New York,50,43,7
15-04-2021 07:15,Thursday,New York,50,35,15
15-04-2021 07:30,Thursday,New York,50,43,7
15-04-2021 07:45,Thursday,New York,50,50,0
15-04-2021 08:00,Thursday,New York,50,47,3
15-04-2021 08:15,Thursday,New York,50,38,12
15-04-2021 08:30,Thursday,New York,50,35,15
15-04-2021 08:45,Thursday,New York,50,49,1
15-04-2021 09:00,Thursday,New York,50,44,6
16-04-2021 07:15,Friday,New York,50,35,15
16-04-2021 07:30,Friday,New York,50,41,9
16-04-2021 07:45,Friday,New York,50,39,11
16-04-2021 08:00,Friday,New York,50,39,11
16-04-2021 08:15,Friday,New York,50,38,12
16-04-2021 08:30,Friday,New York,50,42,8
16-04-2021 08:45,Friday,New York,50,48,2
16-04-2021 09:00,Friday,New York,50,41,9
17-04-2021 07:15,Saturday,New York,50,48,2
17-04-2021 07:30,Saturday,New York,50,39,11
17-04-2021 07:45,Saturday,New York,50,41,9
17-04-2021 08:00,Saturday,New York,50,38,12
17-04-2021 08:15,Saturday,New York,50,35,15
17-04-2021 08:30,Saturday,New York,50,46,4
17-04-2021 08:45,Saturday,New York,50,36,14
17-04-2021 09:00,Saturday,New York,50,45,5
18-04-2021 07:15,Sunday,New York,50,43,7
18-04-2021 07:30,Sunday,New York,50,40,10
18-04-2021 07:45,Sunday,New York,50,43,7
18-04-2021 08:00,Sunday,New York,50,40,10
18-04-2021 08:15,Sunday,New York,50,49,1
18-04-2021 08:30,Sunday,New York,50,48,2
18-04-2021 08:45,Sunday,New York,50,35,15
18-04-2021 09:00,Sunday,New York,50,41,9
19-04-2021 07:15,Monday,New York,50,47,3
19-04-2021 07:30,Monday,New York,50,40,10
19-04-2021 07:45,Monday,New York,50,46,4
19-04-2021 08:00,Monday,New York,50,40,10
19-04-2021 08:15,Monday,New York,50,39,11
19-04-2021 08:30,Monday,New York,50,46,4
19-04-2021 08:45,Monday,New York,50,35,15
19-04-2021 09:00,Monday,New York,50,42,8
20-04-2021 07:15,Tuesday,New York,50,41,9
20-04-2021 07:30,Tuesday,New York,50,36,14
20-04-2021 07:45,Tuesday,New York,50,43,7
20-04-2021 08:00,Tuesday,New York,50,41,9
20-04-2021 08:15,Tuesday,New York,50,41,9
20-04-2021 08:30,Tuesday,New York,50,35,15
20-04-2021 08:45,Tuesday,New York,50,46,4
20-04-2021 09:00,Tuesday,New York,50,39,11
21-04-2021 07:15,Wednesday,New York,50,45,5
21-04-2021 07:30,Wednesday,New York,50,38,12
21-04-2021 07:45,Wednesday,New York,50,37,13
21-04-2021 08:00,Wednesday,New York,50,47,3
21-04-2021 08:15,Wednesday,New York,50,44,6
21-04-2021 08:30,Wednesday,New York,50,44,6
21-04-2021 08:45,Wednesday,New York,50,41,9
21-04-2021 09:00,Wednesday,New York,50,35,15
22-04-2021 07:15,Thursday,New York,50,46,4
22-04-2021 07:30,Thursday,New York,50,36,14
22-04-2021 07:45,Thursday,New York,50,41,9
22-04-2021 08:00,Thursday,New York,50,36,14
22-04-2021 08:15,Thursday,New York,50,38,12
22-04-2021 08:30,Thursday,New York,50,44,6
22-04-2021 08:45,Thursday,New York,50,44,6
22-04-2021 09:00,Thursday,New York,50,41,9
23-04-2021 07:15,Friday,New York,50,48,2
23-04-2021 07:30,Friday,New York,50,42,8
23-04-2021 07:45,Friday,New York,50,35,15
23-04-2021 08:00,Friday,New York,50,43,7
23-04-2021 08:15,Friday,New York,50,36,14
23-04-2021 08:30,Friday,New York,50,43,7
23-04-2021 08:45,Friday,New York,50,48,2
23-04-2021 09:00,Friday,New York,50,35,15
24-04-2021 07:15,Saturday,New York,50,40,10
24-04-2021 07:30,Saturday,New York,50,40,10
24-04-2021 07:45,Saturday,New York,50,39,11
24-04-2021 08:00,Saturday,New York,50,43,7
24-04-2021 08:15,Saturday,New York,50,38,12
24-04-2021 08:30,Saturday,New York,50,39,11
24-04-2021 08:45,Saturday,New York,50,50,0
24-04-2021 09:00,Saturday,New York,50,35,15
25-04-2021 07:15,Sunday,New York,50,47,3
25-04-2021 07:30,Sunday,New York,50,46,4
25-04-2021 07:45,Sunday,New York,50,48,2
25-04-2021 08:00,Sunday,New York,50,43,7
25-04-2021 08:15,Sunday,New York,50,35,15
25-04-2021 08:30,Sunday,New York,50,46,4
25-04-2021 08:45,Sunday,New York,50,48,2
25-04-2021 09:00,Sunday,New York,50,49,1
26-04-2021 07:15,Monday,New York,50,42,8
26-04-2021 07:30,Monday,New York,50,44,6
26-04-2021 07:45,Monday,New York,50,35,15
26-04-2021 08:00,Monday,New York,50,35,15
26-04-2021 08:15,Monday,New York,50,37,13
26-04-2021 08:30,Monday,New York,50,48,2
26-04-2021 08:45,Monday,New York,50,45,5
26-04-2021 09:00,Monday,New York,50,37,13
27-04-2021 07:15,Tuesday,New York,50,48,2
27-04-2021 07:30,Tuesday,New York,50,35,15
27-04-2021 07:45,Tuesday,New York,50,46,4
27-04-2021 08:00,Tuesday,New York,50,46,4
27-04-2021 08:15,Tuesday,New York,50,45,5
27-04-2021 08:30,Tuesday,New York,50,49,1
27-04-2021 08:45,Tuesday,New York,50,36,14
27-04-2021 09:00,Tuesday,New York,50,50,0
28-04-2021 07:15,Wednesday,New York,50,47,3
28-04-2021 07:30,Wednesday,New York,50,49,1
28-04-2021 07:45,Wednesday,New York,50,40,10
28-04-2021 08:00,Wednesday,New York,50,40,10
28-04-2021 08:15,Wednesday,New York,50,37,13
28-04-2021 08:30,Wednesday,New York,50,38,12
28-04-2021 08:45,Wednesday,New York,50,42,8
28-04-2021 09:00,Wednesday,New York,50,45,5
29-04-2021 07:15,Thursday,New York,50,45,5
29-04-2021 07:30,Thursday,New York,50,44,6
29-04-2021 07:45,Thursday,New York,50,43,7
29-04-2021 08:00,Thursday,New York,50,49,1
29-04-2021 08:15,Thursday,New York,50,35,15
29-04-2021 08:30,Thursday,New York,50,47,3
29-04-2021 08:45,Thursday,New York,50,46,4
29-04-2021 09:00,Thursday,New York,50,45,5
30-04-2021 07:15,Friday,New York,50,44,6
30-04-2021 07:30,Friday,New York,50,45,5
30-04-2021 07:45,Friday,New York,50,40,10
30-04-2021 08:00,Friday,New York,50,44,6
30-04-2021 08:15,Friday,New York,50,40,10
30-04-2021 08:30,Friday,New York,50,38,12
30-04-2021 08:45,Friday,New York,50,44,6
30-04-2021 09:00,Friday,New York,50,38,12
01-05-2021 7:15,Saturday,New York,50,47,3
01-05-2021 7:30,Saturday,New York,50,38,12
01-05-2021 7:45,Saturday,New York,50,36,14
01-05-2021 8:00,Saturday,New York,50,49,1
01-05-2021 8:15,Saturday,New York,50,41,9
01-05-2021 8:30,Saturday,New York,50,43,7
01-05-2021 8:45,Saturday,New York,50,47,3
01-05-2021 9:00,Saturday,New York,50,38,12
02-05-2021 7:15,Sunday,New York,50,43,7
02-05-2021 7:30,Sunday,New York,50,36,14
02-05-2021 7:45,Sunday,New York,50,48,2
02-05-2021 8:00,Sunday,New York,50,41,9
02-05-2021 8:15,Sunday,New York,50,50,0
02-05-2021 8:30,Sunday,New York,50,50,0
02-05-2021 8:45,Sunday,New York,50,42,8
02-05-2021 9:00,Sunday,New York,50,45,5
03-05-2021 7:15,Monday,New York,50,43,7
03-05-2021 7:30,Monday,New York,50,40,10
03-05-2021 7:45,Monday,New York,50,38,12
03-05-2021 8:00,Monday,New York,50,41,9
03-05-2021 8:15,Monday,New York,50,40,10
03-05-2021 8:30,Monday,New York,50,45,5
03-05-2021 8:45,Monday,New York,50,48,2
03-05-2021 9:00,Monday,New York,50,38,12
04-05-2021 7:15,Tuesday,New York,50,36,14
04-05-2021 7:30,Tuesday,New York,50,49,1
04-05-2021 7:45,Tuesday,New York,50,42,8
04-05-2021 8:00,Tuesday,New York,50,46,4
04-05-2021 8:15,Tuesday,New York,50,50,0
04-05-2021 8:30,Tuesday,New York,50,36,14
04-05-2021 8:45,Tuesday,New York,50,37,13
04-05-2021 9:00,Tuesday,New York,50,50,0
05-05-2021 7:15,Wednesday,New York,50,45,5
05-05-2021 7:30,Wednesday,New York,50,43,7
05-05-2021 7:45,Wednesday,New York,50,36,14
05-05-2021 8:00,Wednesday,New York,50,35,15
05-05-2021 8:15,Wednesday,New York,50,46,4
05-05-2021 8:30,Wednesday,New York,50,40,10
05-05-2021 8:45,Wednesday,New York,50,43,7
05-05-2021 9:00,Wednesday,New York,50,36,14
06-05-2021 7:15,Thursday,New York,50,38,12
06-05-2021 7:30,Thursday,New York,50,47,3
06-05-2021 7:45,Thursday,New York,50,49,1
06-05-2021 8:00,Thursday,New York,50,35,15
06-05-2021 8:15,Thursday,New York,50,37,13
06-05-2021 8:30,Thursday,New York,50,45,5
06-05-2021 8:45,Thursday,New York,50,46,4
06-05-2021 9:00,Thursday,New York,50,49,1
07-05-2021 7:15,Friday,New York,50,39,11
07-05-2021 7:30,Friday,New York,50,41,9
07-05-2021 7:45,Friday,New York,50,50,0
07-05-2021 8:00,Friday,New York,50,42,8
07-05-2021 8:15,Friday,New York,50,36,14
07-05-2021 8:30,Friday,New York,50,40,10
07-05-2021 8:45,Friday,New York,50,43,7
07-05-2021 9:00,Friday,New York,50,48,2
08-05-2021 7:15,Saturday,New York,50,44,6
08-05-2021 7:30,Saturday,New York,50,37,13
08-05-2021 7:45,Saturday,New York,50,36,14
08-05-2021 8:00,Saturday,New York,50,49,1
08-05-2021 8:15,Saturday,New York,50,43,7
08-05-2021 8:30,Saturday,New York,50,47,3
08-05-2021 8:45,Saturday,New York,50,37,13
08-05-2021 9:00,Saturday,New York,50,42,8
09-05-2021 7:15,Sunday,New York,50,43,7
09-05-2021 7:30,Sunday,New York,50,48,2
09-05-2021 7:45,Sunday,New York,50,42,8
09-05-2021 8:00,Sunday,New York,50,42,8
09-05-2021 8:15,Sunday,New York,50,48,2
09-05-2021 8:30,Sunday,New York,50,42,8
09-05-2021 8:45,Sunday,New York,50,37,13
09-05-2021 9:00,Sunday,New York,50,35,15
10-05-2021 7:15,Monday,New York,50,42,8
10-05-2021 7:30,Monday,New York,50,39,11
10-05-2021 7:45,Monday,New York,50,37,13
10-05-2021 8:00,Monday,New York,50,44,6
10-05-2021 8:15,Monday,New York,50,42,8
10-05-2021 8:30,Monday,New York,50,39,11
10-05-2021 8:45,Monday,New York,50,35,15
10-05-2021 9:00,Monday,New York,50,43,7
11-05-2021 7:15,Tuesday,New York,50,40,10
11-05-2021 7:30,Tuesday,New York,50,47,3
11-05-2021 7:45,Tuesday,New York,50,43,7
11-05-2021 8:00,Tuesday,New York,50,46,4
11-05-2021 8:15,Tuesday,New York,50,44,6
11-05-2021 8:30,Tuesday,New York,50,36,14
11-05-2021 8:45,Tuesday,New York,50,48,2
11-05-2021 9:00,Tuesday,New York,50,43,7
12-05-2021 7:15,Wednesday,New York,50,40,10
12-05-2021 7:30,Wednesday,New York,50,42,8
12-05-2021 7:45,Wednesday,New York,50,48,2
12-05-2021 8:00,Wednesday,New York,50,36,14
12-05-2021 8:15,Wednesday,New York,50,35,15
12-05-2021 8:30,Wednesday,New York,50,35,15
12-05-2021 8:45,Wednesday,New York,50,45,5
12-05-2021 9:00,Wednesday,New York,50,39,11
13-05-2021 07:15,Thursday,New York,50,50,0
13-05-2021 07:30,Thursday,New York,50,48,2
13-05-2021 07:45,Thursday,New York,50,40,10
13-05-2021 08:00,Thursday,New York,50,36,14
13-05-2021 08:15,Thursday,New York,50,38,12
13-05-2021 08:30,Thursday,New York,50,46,4
13-05-2021 08:45,Thursday,New York,50,48,2
13-05-2021 09:00,Thursday,New York,50,41,9
14-05-2021 07:15,Friday,New York,50,38,12
14-05-2021 07:30,Friday,New York,50,36,14
14-05-2021 07:45,Friday,New York,50,44,6
14-05-2021 08:00,Friday,New York,50,45,5
14-05-2021 08:15,Friday,New York,50,46,4
14-05-2021 08:30,Friday,New York,50,49,1
14-05-2021 08:45,Friday,New York,50,37,13
14-05-2021 09:00,Friday,New York,50,41,9
15-05-2021 07:15,Saturday,New York,50,44,6
15-05-2021 07:30,Saturday,New York,50,35,15
15-05-2021 07:45,Saturday,New York,50,38,12
15-05-2021 08:00,Saturday,New York,50,35,15
15-05-2021 08:15,Saturday,New York,50,42,8
15-05-2021 08:30,Saturday,New York,50,50,0
15-05-2021 08:45,Saturday,New York,50,36,14
15-05-2021 09:00,Saturday,New York,50,45,5
16-05-2021 07:15,Sunday,New York,50,38,12
16-05-2021 07:30,Sunday,New York,50,41,9
16-05-2021 07:45,Sunday,New York,50,42,8
16-05-2021 08:00,Sunday,New York,50,47,3
16-05-2021 08:15,Sunday,New York,50,48,2
16-05-2021 08:30,Sunday,New York,50,39,11
16-05-2021 08:45,Sunday,New York,50,50,0
16-05-2021 09:00,Sunday,New York,50,44,6
17-05-2021 07:15,Monday,New York,50,49,1
17-05-2021 07:30,Monday,New York,50,41,9
17-05-2021 07:45,Monday,New York,50,35,15
17-05-2021 08:00,Monday,New York,50,50,0
17-05-2021 08:15,Monday,New York,50,35,15
17-05-2021 08:30,Monday,New York,50,50,0
17-05-2021 08:45,Monday,New York,50,39,11
17-05-2021 09:00,Monday,New York,50,49,1
18-05-2021 07:15,Tuesday,New York,50,40,10
18-05-2021 07:30,Tuesday,New York,50,40,10
18-05-2021 07:45,Tuesday,New York,50,41,9
18-05-2021 08:00,Tuesday,New York,50,39,11
18-05-2021 08:15,Tuesday,New York,50,49,1
18-05-2021 08:30,Tuesday,New York,50,35,15
18-05-2021 08:45,Tuesday,New York,50,43,7
18-05-2021 09:00,Tuesday,New York,50,43,7
19-05-2021 07:15,Wednesday,New York,50,40,10
19-05-2021 07:30,Wednesday,New York,50,47,3
19-05-2021 07:45,Wednesday,New York,50,42,8
19-05-2021 08:00,Wednesday,New York,50,47,3
19-05-2021 08:15,Wednesday,New York,50,43,7
19-05-2021 08:30,Wednesday,New York,50,43,7
19-05-2021 08:45,Wednesday,New York,50,44,6
19-05-2021 09:00,Wednesday,New York,50,48,2
20-05-2021 07:15,Thursday,New York,50,50,0
20-05-2021 07:30,Thursday,New York,50,40,10
20-05-2021 07:45,Thursday,New York,50,39,11
20-05-2021 08:00,Thursday,New York,50,46,4
20-05-2021 08:15,Thursday,New York,50,49,1
20-05-2021 08:30,Thursday,New York,50,44,6
20-05-2021 08:45,Thursday,New York,50,50,0
20-05-2021 09:00,Thursday,New York,50,36,14
21-05-2021 07:15,Friday,New York,50,36,14
21-05-2021 07:30,Friday,New York,50,48,2
21-05-2021 07:45,Friday,New York,50,47,3
21-05-2021 08:00,Friday,New York,50,36,14
21-05-2021 08:15,Friday,New York,50,46,4
21-05-2021 08:30,Friday,New York,50,47,3
21-05-2021 08:45,Friday,New York,50,48,2
21-05-2021 09:00,Friday,New York,50,44,6
22-05-2021 07:15,Saturday,New York,50,45,5
22-05-2021 07:30,Saturday,New York,50,50,0
22-05-2021 07:45,Saturday,New York,50,44,6
22-05-2021 08:00,Saturday,New York,50,43,7
22-05-2021 08:15,Saturday,New York,50,41,9
22-05-2021 08:30,Saturday,New York,50,36,14
22-05-2021 08:45,Saturday,New York,50,47,3
22-05-2021 09:00,Saturday,New York,50,48,2
23-05-2021 07:15,Sunday,New York,50,47,3
23-05-2021 07:30,Sunday,New York,50,45,5
23-05-2021 07:45,Sunday,New York,50,38,12
23-05-2021 08:00,Sunday,New York,50,41,9
23-05-2021 08:15,Sunday,New York,50,50,0
23-05-2021 08:30,Sunday,New York,50,35,15
23-05-2021 08:45,Sunday,New York,50,40,10
23-05-2021 09:00,Sunday,New York,50,41,9
24-05-2021 07:15,Monday,New York,50,50,0
24-05-2021 07:30,Monday,New York,50,46,4
24-05-2021 07:45,Monday,New York,50,48,2
24-05-2021 08:00,Monday,New York,50,43,7
24-05-2021 08:15,Monday,New York,50,42,8
24-05-2021 08:30,Monday,New York,50,42,8
24-05-2021 08:45,Monday,New York,50,41,9
24-05-2021 09:00,Monday,New York,50,39,11
25-05-2021 07:15,Tuesday,New York,50,48,2
25-05-2021 07:30,Tuesday,New York,50,47,3
25-05-2021 07:45,Tuesday,New York,50,40,10
25-05-2021 08:00,Tuesday,New York,50,35,15
25-05-2021 08:15,Tuesday,New York,50,48,2
25-05-2021 08:30,Tuesday,New York,50,35,15
25-05-2021 08:45,Tuesday,New York,50,50,0
25-05-2021 09:00,Tuesday,New York,50,49,1
26-05-2021 07:15,Wednesday,New York,50,38,12
26-05-2021 07:30,Wednesday,New York,50,39,11
26-05-2021 07:45,Wednesday,New York,50,36,14
26-05-2021 08:00,Wednesday,New York,50,48,2
26-05-2021 08:15,Wednesday,New York,50,39,11
26-05-2021 08:30,Wednesday,New York,50,45,5
26-05-2021 08:45,Wednesday,New York,50,45,5
26-05-2021 09:00,Wednesday,New York,50,46,4
27-05-2021 07:15,Thursday,New York,50,39,11
27-05-2021 07:30,Thursday,New York,50,41,9
27-05-2021 07:45,Thursday,New York,50,44,6
27-05-2021 08:00,Thursday,New York,50,39,11
27-05-2021 08:15,Thursday,New York,50,46,4
27-05-2021 08:30,Thursday,New York,50,43,7
27-05-2021 08:45,Thursday,New York,50,36,14
27-05-2021 09:00,Thursday,New York,50,35,15
28-05-2021 07:15,Friday,New York,50,42,8
28-05-2021 07:30,Friday,New York,50,43,7
28-05-2021 07:45,Friday,New York,50,44,6
28-05-2021 08:00,Friday,New York,50,44,6
28-05-2021 08:15,Friday,New York,50,39,11
28-05-2021 08:30,Friday,New York,50,39,11
28-05-2021 08:45,Friday,New York,50,39,11
28-05-2021 09:00,Friday,New York,50,50,0
29-05-2021 07:15,Saturday,New York,50,36,14
29-05-2021 07:30,Saturday,New York,50,47,3
29-05-2021 07:45,Saturday,New York,50,38,12
29-05-2021 08:00,Saturday,New York,50,49,1
29-05-2021 08:15,Saturday,New York,50,36,14
29-05-2021 08:30,Saturday,New York,50,50,0
29-05-2021 08:45,Saturday,New York,50,50,0
29-05-2021 09:00,Saturday,New York,50,38,12
30-05-2021 07:15,Sunday,New York,50,49,1
30-05-2021 07:30,Sunday,New York,50,45,5
30-05-2021 07:45,Sunday,New York,50,50,0
30-05-2021 08:00,Sunday,New York,50,36,14
30-05-2021 08:15,Sunday,New York,50,36,14
30-05-2021 08:30,Sunday,New York,50,40,10
30-05-2021 08:45,Sunday,New York,50,45,5
30-05-2021 09:00,Sunday,New York,50,50,0
31-05-2021 07:15,Monday,New York,50,46,4
31-05-2021 07:30,Monday,New York,50,41,9
31-05-2021 07:45,Monday,New York,50,43,7
31-05-2021 08:00,Monday,New York,50,50,0
31-05-2021 08:15,Monday,New York,50,48,2
31-05-2021 08:30,Monday,New York,50,39,11
31-05-2021 08:45,Monday,New York,50,50,0
31-05-2021 09:00,Monday,New York,50,40,10
01-06-2021 7:15,Tuesday,New York,50,43,7
01-06-2021 7:30,Tuesday,New York,50,42,8
01-06-2021 7:45,Tuesday,New York,50,36,14
01-06-2021 8:00,Tuesday,New York,50,38,12
01-06-2021 8:15,Tuesday,New York,50,39,11
01-06-2021 8:30,Tuesday,New York,50,41,9
01-06-2021 8:45,Tuesday,New York,50,48,2
01-06-2021 9:00,Tuesday,New York,50,50,0
02-06-2021 7:15,Wednesday,New York,50,41,9
02-06-2021 7:30,Wednesday,New York,50,43,7
02-06-2021 7:45,Wednesday,New York,50,39,11
02-06-2021 8:00,Wednesday,New York,50,50,0
02-06-2021 8:15,Wednesday,New York,50,44,6
02-06-2021 8:30,Wednesday,New York,50,49,1
02-06-2021 8:45,Wednesday,New York,50,49,1
02-06-2021 9:00,Wednesday,New York,50,41,9
03-06-2021 7:15,Thursday,New York,50,36,14
03-06-2021 7:30,Thursday,New York,50,47,3
03-06-2021 7:45,Thursday,New York,50,43,7
03-06-2021 8:00,Thursday,New York,50,36,14
03-06-2021 8:15,Thursday,New York,50,42,8
03-06-2021 8:30,Thursday,New York,50,48,2
03-06-2021 8:45,Thursday,New York,50,41,9
03-06-2021 9:00,Thursday,New York,50,46,4
04-06-2021 07:15,Friday,New York,50,40,10
04-06-2021 07:30,Friday,New York,50,47,3
04-06-2021 07:45,Friday,New York,50,48,2
04-06-2021 08:00,Friday,New York,50,50,0
04-06-2021 08:15,Friday,New York,50,46,4
04-06-2021 08:30,Friday,New York,50,50,0
04-06-2021 08:45,Friday,New York,50,42,8
04-06-2021 09:00,Friday,New York,50,46,4
05-06-2021 07:15,Saturday,New York,50,37,13
05-06-2021 07:30,Saturday,New York,50,44,6
05-06-2021 07:45,Saturday,New York,50,46,4
05-06-2021 08:00,Saturday,New York,50,48,2
05-06-2021 08:15,Saturday,New York,50,39,11
05-06-2021 08:30,Saturday,New York,50,43,7
